Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
9.783456,10.075534,-5.199897,-0.211699,0.614659,3.668434,0.926107,-1.514380,0.000000
6.731512,14.958644,3.040352,6.197383,-0.300924,3.058045,0.010524,-0.903992,0.000000
4.900345,13.127478,11.890990,10.164911,-1.216507,0.311295,0.010524,-1.209186,0.000000
6.121123,5.802812,19.215656,8.638939,-0.606118,-0.909482,1.536496,-0.903992,0.000000
8.257484,-0.301076,22.267600,4.671411,0.614659,-0.604288,3.672857,0.316786,0.000000
8.562678,-3.963409,19.826045,1.924662,1.530243,0.006101,3.367662,2.758341,0.000000
6.426317,-7.625742,14.027351,1.619467,1.225048,-0.299094,0.315718,3.368730,0.000000
3.069179,-12.814047,9.449435,1.009079,0.614659,-1.214677,-1.820643,1.842758,0.000000
0.322429,-14.034825,10.365018,-0.516893,0.004271,-2.130260,-2.431031,-0.293603,0.000000
-0.898348,-7.320548,11.890990,-2.042866,-0.911313,-4.571815,-2.431031,-1.209186,0.000000
-0.898348,3.056062,6.702685,-2.958449,-1.521701,-7.928954,-2.431031,-0.903992,0.000000
-1.203543,7.939173,-2.453147,-3.568838,-1.216507,-9.760120,-2.431031,-1.514380,0.000000
-3.034709,4.582034,-7.031063,-3.263643,0.004271,-8.539343,-1.820643,-2.735158,0.000000
